"Cod judet","Denumire judet","Tipul UAT
11 = CJ = Consiliu judetean
12 = M = Municipiu
13 = O  =  Oras
14 = C  = Comuna
15 = B  =  Primaria M. Buc.
16 = S  =  Primaria de sector al M. Buc.",,"Codul SIRUTA al UNITATILOR ADMINISTRATIV-TERITORIALE","DENUMIREA UNITĂŢILOR
ADMINISTRATIV-TERITORIALE",
,,,,,,
,,,,,,
,,"Cod","Nume",,,
"a","b","c","d","e","f","g"
7,"BOTOSANI",13,"O",35946,"Darabani",
7,"BOTOSANI",13,"O",37280,"Flaminzi",
7,"BOTOSANI",13,"O",36060,"Saveni",
7,"BOTOSANI",13,"O",39168,"Stefanesti",
7,"BOTOSANI",14,"C",40035,"Adaseni",
7,"BOTOSANI",14,"C",36131,"Albesti",
7,"BOTOSANI",14,"C",36202,"Avrameni",
7,"BOTOSANI",14,"C",36300,"Baluseni",
7,"BOTOSANI",14,"C",39983,"Blandesti",
7,"BOTOSANI",14,"C",36373,"Braesti",
7,"BOTOSANI",14,"C",36426,"Broscauti",
7,"BOTOSANI",14,"C",36499,"Calarasi",
7,"BOTOSANI",14,"C",39967,"Candesti",
7,"BOTOSANI",14,"C",36532,"Concesti",
7,"BOTOSANI",14,"C",36569,"Copalau",
7,"BOTOSANI",14,"C",36649,"Cordareni",
7,"BOTOSANI",14,"C",36676,"Corlateni",
7,"BOTOSANI",14,"C",36756,"Corni",
7,"BOTOSANI",14,"C",39975,"Cosula",
7,"BOTOSANI",14,"C",36809,"Cotusca",
7,"BOTOSANI",14,"C",36907,"Cristesti",
7,"BOTOSANI",14,"C",36952,"Cristinesti",
7,"BOTOSANI",14,"C",35759,"Curtesti",
7,"BOTOSANI",14,"C",37011,"Dersca",
7,"BOTOSANI",14,"C",39959,"Dimacheni",
7,"BOTOSANI",14,"C",37057,"Dingeni",
7,"BOTOSANI",14,"C",37100,"Dobarceni",
7,"BOTOSANI",14,"C",37173,"Draguseni",
7,"BOTOSANI",14,"C",37217,"Durnesti",
7,"BOTOSANI",14,"C",37324,"Frumusica",
7,"BOTOSANI",14,"C",37397,"George Enescu",
7,"BOTOSANI",14,"C",37459,"Gorbanesti",
7,"BOTOSANI",14,"C",37547,"Havarna",
7,"BOTOSANI",14,"C",37618,"Hanesti",
7,"BOTOSANI",14,"C",37672,"Hiliseu",
7,"BOTOSANI",14,"C",37734,"Hlipiceni",
7,"BOTOSANI",14,"C",37770,"Hudesti",
7,"BOTOSANI",14,"C",37823,"Ibanesti",
7,"BOTOSANI",14,"C",37850,"Leorda",
7,"BOTOSANI",14,"C",39942,"Lozna",
7,"BOTOSANI",14,"C",37912,"Lunca",
7,"BOTOSANI",14,"C",37958,"Manoleasa",
7,"BOTOSANI",14,"C",38063,"Mihai Eminescu",
7,"BOTOSANI",14,"C",38161,"Mihaileni",
7,"BOTOSANI",14,"C",38241,"Mihalaseni",
7,"BOTOSANI",14,"C",38321,"Mileanca",
7,"BOTOSANI",14,"C",38376,"Mitoc",
7,"BOTOSANI",14,"C",38456,"Nicseni",
7,"BOTOSANI",14,"C",38492,"Paltinis",
7,"BOTOSANI",14,"C",38544,"Pomarla",
7,"BOTOSANI",14,"C",38580,"Prajeni",
7,"BOTOSANI",14,"C",35839,"Rachiti",
7,"BOTOSANI",14,"C",38633,"Radauti Prut",
7,"BOTOSANI",14,"C",38679,"Rauseni",
7,"BOTOSANI",14,"C",38731,"Ripiceni",
7,"BOTOSANI",14,"C",38811,"Roma",
7,"BOTOSANI",14,"C",38848,"Romanesti",
7,"BOTOSANI",14,"C",38893,"Santa Mare",
7,"BOTOSANI",14,"C",35884,"Stauceni",
7,"BOTOSANI",14,"C",38982,"Suharau",
7,"BOTOSANI",14,"C",39051,"Sulita",
7,"BOTOSANI",14,"C",39122,"Sendriceni",
7,"BOTOSANI",14,"C",39220,"Stiubieni",
7,"BOTOSANI",14,"C",39266,"Todireni",
7,"BOTOSANI",14,"C",39328,"Trusesti",
7,"BOTOSANI",14,"C",39391,"Tudora",
7,"BOTOSANI",14,"C",39417,"Ungureni",
7,"BOTOSANI",14,"C",39532,"Unteni",
7,"BOTOSANI",14,"C",39612,"Vaculesti",
7,"BOTOSANI",14,"C",39658,"Viisoara",
7,"BOTOSANI",14,"C",39694,"Virfu Cimpului",
7,"BOTOSANI",14,"C",39738,"Vladeni",
7,"BOTOSANI",14,"C",39792,"Vlasinesti",
7,"BOTOSANI",14,"C",39836,"Vorniceni",
7,"BOTOSANI",14,"C",39872,"Vorona",
8,"BRASOV",11,"CJ",83,"CONSILIUL JUDETEAN",
8,"BRASOV",12,"M",40198,"BRASOV",
8,"BRASOV",12,"M",40278,"FAGARAS",
8,"BRASOV",12,"M",40241,"CODLEA",
8,"BRASOV",12,"M",40438,"SACELE",
8,"BRASOV",13,"O",40394,"RUPEA",
8,"BRASOV",13,"O",40367,"RASNOV",
8,"BRASOV",13,"O",40303,"PREDEAL",
8,"BRASOV",13,"O",40465,"VICTORIA",
8,"BRASOV",13,"O",40492,"ZARNESTI",
8,"BRASOV",13,"O",40214,"GHIMBAV",
8,"BRASOV",14,"C",40526,"APATA",
8,"BRASOV",14,"C",42498,"AUGUSTIN",
8,"BRASOV",14,"C",40544,"BECLEAN",
8,"BRASOV",14,"C",40606,"BOD",
8,"BRASOV",14,"C",40633,"BRAN",
8,"BRASOV",14,"C",40688,"BUDILA",
8,"BRASOV",14,"C",40704,"BUNESTI",
8,"BRASOV",14,"C",40768,"CATA",
8,"BRASOV",14,"C",40820,"CINCU",
8,"BRASOV",14,"C",40857,"COMANA",
8,"BRASOV",14,"C",42456,"CRIZBAV",
8,"BRASOV",14,"C",40900,"CRISTIAN",
8,"BRASOV",14,"C",42480,"DRAGUS",
8,"BRASOV",14,"C",40928,"DUMBRAVITA",
8,"BRASOV",14,"C",40955,"FELDIOARA",
8,"BRASOV",14,"C",40991,"FUNDATA",
8,"BRASOV",14,"C",41033,"HALCHIU",
8,"BRASOV",14,"C",41088,"HARMAN",
8,"BRASOV",14,"C",41113,"HIRSENI",
8,"BRASOV",14,"C",41177,"HOGHIZ",
8,"BRASOV",14,"C",42472,"HOLBAV",
8,"BRASOV",14,"C",41248,"HOMOROD",
8,"BRASOV",14,"C",41284,"JIBERT",
8,"BRASOV",14,"C",41346,"LISA",
8,"BRASOV",14,"C",41382,"MAIERUS",
8,"BRASOV",14,"C",41417,"MANDRA",
8,"BRASOV",14,"C",41471,"MOIECIU",
8,"BRASOV",14,"C",41541,"ORMENIS",
8,"BRASOV",14,"C",41578,"PARAU",
8,"BRASOV",14,"C",41621,"POIANA MARULUI",
8,"BRASOV",14,"C",41667,"PREJMER",
8,"BRASOV",14,"C",41701,"RACOS",
8,"BRASOV",14,"C",41738,"RECEA",
8,"BRASOV",14,"C",41818,"SERCAIA",
8,"BRASOV",14,"C",42464,"SAMBATA DE SUS",
8,"BRASOV",14,"C",41854,"SINCA",
8,"BRASOV",14,"C",42449,"SINCA-NOUA",
8,"BRASOV",14,"C",41925,"SANPETRU",
8,"BRASOV",14,"C",41943,"SOARS",
8,"BRASOV",14,"C",42003,"TARLUNGENI",
8,"BRASOV",14,"C",42058,"TELIU",
8,"BRASOV",14,"C",42076,"TICUS",
8,"BRASOV",14,"C",42101,"UCEA",
8,"BRASOV",14,"C",42156,"UNGRA",
8,"BRASOV",14,"C",42183,"VAMA BUZAULUI",
8,"BRASOV",14,"C",42236,"VISTEA",
8,"BRASOV",14,"C",42307,"VOILA",
8,"BRASOV",14,"C",42398,"VULCAN",
9,"BRAILA",11,"CJ",92,"CONSILIUL JUDETEAN",
9,"BRAILA",12,"M",42682,"Municipiul Braila",
9,"BRAILA",13,"O",42753,"FAUREI",
9,"BRAILA",13,"O",43331,"IANCA",
9,"BRAILA",13,"O",43411,"INSURATEI",
9,"BRAILA",14,"C",42824,"BARAGANU",
9,"BRAILA",14,"C",42842,"BERTESTII DE JOS",
9,"BRAILA",14,"C",42913,"BORDEI VERDE",
9,"BRAILA",14,"C",42968,"CIOCILE",
9,"BRAILA",14,"C",43019,"CIRESU",
9,"BRAILA",14,"C",43073,"DUDESTI",
9,"BRAILA",14,"C",43117,"FRECATEI",
9,"BRAILA",14,"C",43180,"GALBENU",
9,"BRAILA",14,"C",43242,"GEMENELE",
9,"BRAILA",14,"C",43279,"GRADISTEA",
9,"BRAILA",14,"C",43313,"GROPENI",
9,"BRAILA",14,"C",42708,"CHISCANI",
9,"BRAILA",14,"C",42771,"SURDILA GRECI",
9,"BRAILA",14,"C",43466,"JIRLAU",
9,"BRAILA",14,"C",43493,"MARASU",
9,"BRAILA",14,"C",43563,"MAXINENI",
9,"BRAILA",14,"C",43625,"MIRCEA VODA",
9,"BRAILA",14,"C",43652,"MOVILA MIRESII",
9,"BRAILA",14,"C",43698,"RACOVITA",
9,"BRAILA",14,"C",43732,"RAMNICELU",
9,"BRAILA",14,"C",43787,"ROMANU",
9,"BRAILA",14,"C",43812,"ROSIORI",
9,"BRAILA",14,"C",43867,"SALCIA TUDOR",
9,"BRAILA",14,"C",43929,"SCORTARU NOU",
9,"BRAILA",14,"C",43992,"SILISTEA",
9,"BRAILA",14,"C",44060,"STANCUTA",
9,"BRAILA",14,"C",44113,"SURDILA GAISEANCA",
9,"BRAILA",14,"C",44140,"SUTESTI",
9,"BRAILA",14,"C",44177,"TICHILESTI",
9,"BRAILA",14,"C",44202,"TRAIAN",
9,"BRAILA",14,"C",44257,"TUDOR VLADIMIRESCU",
9,"BRAILA",14,"C",44560,"CAZASU",
9,"BRAILA",14,"C",44300,"TUFESTI",
9,"BRAILA",14,"C",44328,"ULMU",
9,"BRAILA",14,"C",44355,"UNIREA",
9,"BRAILA",14,"C",44391,"VADENI",
9,"BRAILA",14,"C",44435,"VICTORIA",
9,"BRAILA",14,"C",44462,"VISANI",
9,"BRAILA",14,"C",44505,"VIZIRU",
9,"BRAILA",14,"C",44532,"ZAVOAIA",
10,"BUZAU",11,"CJ",109,"CONSILIUL JUDETEAN",
10,"BUZAU",12,"M",44818,"Buzau",
10,"BUZAU",12,"M",44845,"Rimnicu Sarat",
10,"BUZAU",13,"O",47916,"Nehoiu",
10,"BUZAU",13,"O",48325,"Patirlagele",
10,"BUZAU",13,"O",48744,"Pogoanele",
10,"BUZAU",14,"C",44863,"Amaru",
10,"BUZAU",14,"C",44989,"Balaceanu",
10,"BUZAU",14,"C",44934,"Balta Alba",
10,"BUZAU",14,"C",45003,"Beceni",
10,"BUZAU",14,"C",45101,"Berca",
10,"BUZAU",14,"C",45245,"Bisoca",
10,"BUZAU",14,"C",45334,"Blajani",
10,"BUZAU",14,"C",45361,"Boldu",
10,"BUZAU",14,"C",45389,"Bozioru",
10,"BUZAU",14,"C",45496,"Bradeanu",
10,"BUZAU",14,"C",45539,"Braiesti",
10,"BUZAU",14,"C",45619,"Breaza",
10,"BUZAU",14,"C",45673,"Buda",
10,"BUZAU",14,"C",45888,"Canesti",
10,"BUZAU",14,"C",45753,"Calvini",
10,"BUZAU",14,"C",45815,"C.A.Rosetti",
10,"BUZAU",14,"C",45959,"Catina",
10,"BUZAU",14,"C",46019,"Cernatesti",
10,"BUZAU",14,"C",46108,"Chilii",
10,"BUZAU",14,"C",46180,"Chiojdu",
10,"BUZAU",14,"C",46251,"Cilibia",
10,"BUZAU",14,"C",46313,"Cislau",
10,"BUZAU",14,"C",46484,"Costesti",
10,"BUZAU",14,"C",46377,"Cochirleanca",
10,"BUZAU",14,"C",46554,"Cozieni",
10,"BUZAU",14,"C",46439,"Colti",
10,"BUZAU",14,"C",46769,"Galbinasi",
10,"BUZAU",14,"C",46803,"Gheraseni",
10,"BUZAU",14,"C",46830,"Ghergheasa",
10,"BUZAU",14,"C",46910,"Glodeanu Silistea",
10,"BUZAU",14,"C",46867,"Glodeanu Sarat",
10,"BUZAU",14,"C",47006,"Grebanu",
10,"BUZAU",14,"C",47079,"Gura Teghii",
10,"BUZAU",14,"C",47159,"Largu",
10,"BUZAU",14,"C",47186,"Lopatari",
10,"BUZAU",14,"C",47300,"Luciu",
10,"BUZAU",14,"C",47337,"Magura",
10,"BUZAU",14,"C",47373,"Maracineni",
10,"BUZAU",14,"C",47417,"Margaritesti",
10,"BUZAU",14,"C",47578,"Mihailesti",
10,"BUZAU",14,"C",47453,"Merei",
10,"BUZAU",14,"C",47630,"Manzalesti",
10,"BUZAU",14,"C",47774,"Movila Banului",
10,"BUZAU",14,"C",47818,"Murgesti",
10,"BUZAU",14,"C",47854,"Naeni",
10,"BUZAU",14,"C",48021,"Odaile",
10,"BUZAU",14,"C",48138,"Padina",
10,"BUZAU",14,"C",48165,"Pardosi",
10,"BUZAU",14,"C",48227,"Panatau",
10,"BUZAU",14,"C",48487,"Pietroasele",
10,"BUZAU",14,"C",48557,"Pirscov",
10,"BUZAU",14,"C",48682,"Podgoria",
10,"BUZAU",14,"C",48771,"Posta Calnau",
10,"BUZAU",14,"C",48842,"Puiesti",
10,"BUZAU",14,"C",48922,"Racoviteni",
10,"BUZAU",14,"C",48968,"Rimnicelu",
10,"BUZAU",14,"C",49019,"Robeasca",
10,"BUZAU",14,"C",49046,"Rusetu",
10,"BUZAU",14,"C",49073,"Sageata",
10,"BUZAU",14,"C",49153,"Sahateni",
10,"BUZAU",14,"C",49206,"Sapoca",
10,"BUZAU",14,"C",49233,"Sarulesti",
10,"BUZAU",14,"C",49313,"Scortoasa",
10,"BUZAU",14,"C",49439,"Scutelnici",
10,"BUZAU",14,"C",49484,"Siriu",
10,"BUZAU",14,"C",49545,"Smeeni",
10,"BUZAU",14,"C",49625,"Stalpu",
10,"BUZAU",14,"C",49643,"Tisau",
10,"BUZAU",14,"C",49769,"Topliceni",
10,"BUZAU",14,"C",49849,"Tintesti",
10,"BUZAU",14,"C",49894,"Ulmeni",
10,"BUZAU",14,"C",49956,"Vadu  Pasii",
10,"BUZAU",14,"C",50022,"Valea Ramnicului",
10,"BUZAU",14,"C",50068,"Valea Salciei",
10,"BUZAU",14,"C",50102,"Vernesti",
10,"BUZAU",14,"C",50228,"Vintila Voda",
10,"BUZAU",14,"C",50326,"Viperesti",
10,"BUZAU",14,"C",50399,"Valcelele",
10,"BUZAU",14,"C",50415,"Zarnesti",
10,"BUZAU",14,"C",50479,"Ziduri",
10,"BUZAU",14,"C",50549,"Unguriu",
10,"BUZAU",14,"C",50564,"Florica",
11,"CARAS-SEVERIN",11,"CJ",118,"CONSILIUL JUDETEAN",
11,"CARAS-SEVERIN",12,"M",50790,"RESITA",
11,"CARAS-SEVERIN",12,"M",51010,"CARANSEBES",
11,"CARAS-SEVERIN",13,"O",50889,"ANINA",
11,"CARAS-SEVERIN",13,"O",50923,"HERCULANE",
11,"CARAS-SEVERIN",13,"O",50969,"BOCŞA",
11,"CARAS-SEVERIN",13,"O",51056,"MOLDOVA NOUĂ",
11,"CARAS-SEVERIN",13,"O",51118,"ORAVIŢA",
11,"CARAS-SEVERIN",13,"O",51207,"OŢELU ROŞU",
11,"CARAS-SEVERIN",14,"C",51243,"ARMENIS",
11,"CARAS-SEVERIN",14,"C",51305,"BANIA",
11,"CARAS-SEVERIN",14,"C",51332,"BAUTARI",
11,"CARAS-SEVERIN",14,"C",51387,"BERLISTE",
11,"CARAS-SEVERIN",14,"C",51449,"BERZEASCA",
11,"CARAS-SEVERIN",14,"C",51500,"BERZOVIA",
11,"CARAS-SEVERIN",14,"C",51546,"BOLVASNITA",
11,"CARAS-SEVERIN",14,"C",51573,"BOZOVICI",
11,"CARAS-SEVERIN",14,"C",51626,"BREBU",
11,"CARAS-SEVERIN",14,"C",51662,"BREBU NOU",
11,"CARAS-SEVERIN",14,"C",51751,"BUCOSNITA""",
11,"CARAS-SEVERIN",14,"C",51699,"BUCHIN",
11,"CARAS-SEVERIN",14,"C",51804,"CARASOVA",
11,"CARAS-SEVERIN",14,"C",51840,"CARBUNARI",
11,"CARAS-SEVERIN",14,"C",51948,"CICLOVA ROMANA",
11,"CARAS-SEVERIN",14,"C",51984,"CIUCHICI",
11,"CARAS-SEVERIN",14,"C",52035,"CIUDANOVITA",
11,"CARAS-SEVERIN",14,"C",51877,"C-TIN DAICOVICI",
11,"CARAS-SEVERIN",14,"C",52062,"COPACELE",
11,"CARAS-SEVERIN",14,"C",52115,"CORNEA",
11,"CARAS-SEVERIN",14,"C",52160,"CORNEREVA""",
11,"CARAS-SEVERIN",14,"C",52570,"DALBOSET",
11,"CARAS-SEVERIN",14,"C",52650,"DOCLIN",
11,"CARAS-SEVERIN",14,"C",52696,"DOGNECEA",
11,"CARAS-SEVERIN",14,"C",52721,"DOMASNEA",
11,"CARAS-SEVERIN",14,"C",53700,"EFTIMIE MURGU",
11,"CARAS-SEVERIN",14,"C",52758,"EZERIS",
11,"CARAS-SEVERIN",14,"C",52785,"FARLIUG",
11,"CARAS-SEVERIN",14,"C",52856,"FOROTIC",
11,"CARAS-SEVERIN",14,"C",52909,"GARNIC",
11,"CARAS-SEVERIN",14,"C",52936,"GLIMBOCA",
11,"CARAS-SEVERIN",14,"C",52954,"GORUIA",
11,"CARAS-SEVERIN",14,"C",52990,"GRADINARI",
11,"CARAS-SEVERIN",14,"C",53023,"IABLANITA",
11,"CARAS-SEVERIN",14,"C",53069,"LAPUSNICEL",
11,"CARAS-SEVERIN",14,"C",53103,"LAPUSNICU MARE",
11,"CARAS-SEVERIN",14,"C",53130,"LUNCAVITA",
11,"CARAS-SEVERIN",14,"C",53167,"LUPAC",
11,"CARAS-SEVERIN",14,"C",53210,"MARGA",
11,"CARAS-SEVERIN",14,"C",53247,"MAURENI",
11,"CARAS-SEVERIN",14,"C",53274,"MEHADIA",
11,"CARAS-SEVERIN",14,"C",53327,"MEHADICA",
11,"CARAS-SEVERIN",14,"C",53345,"NAIDAS",
11,"CARAS-SEVERIN",14,"C",53372,"OBREJA",
11,"CARAS-SEVERIN",14,"C",53425,"PALTINIS",
11,"CARAS-SEVERIN",14,"C",53489,"PESCARI",
11,"CARAS-SEVERIN",14,"C",53513,"POJOJENA",
11,"CARAS-SEVERIN",14,"C",53577,"PRIGOR",
11,"CARAS-SEVERIN",14,"C",53639,"RAMNA",
11,"CARAS-SEVERIN",14,"C",53675,"RACAJDIA",
11,"CARAS-SEVERIN",14,"C",53728,"RUSCA MONTANA",
11,"CARAS-SEVERIN",14,"C",53755,"SACU",
11,"CARAS-SEVERIN",14,"C",53791,"SASCA MONTANA",
11,"CARAS-SEVERIN",14,"C",53853,"SICHEVITA",
11,"CARAS-SEVERIN",14,"C",54056,"SLATINA TIMIS",
11,"CARAS-SEVERIN",14,"C",54109,"SOCOL",
11,"CARAS-SEVERIN",14,"C",54163,"SOPOTU NOU",
11,"CARAS-SEVERIN",14,"C",54270,"TEREGOVA",
11,"CARAS-SEVERIN",14,"C",54305,"TICVANIU MARE",
11,"CARAS-SEVERIN",14,"C",54350,"TIRNOVA",
11,"CARAS-SEVERIN",14,"C",54387,"TOPLET",
11,"CARAS-SEVERIN",14,"C",54412,"TURNU RUIENI",
11,"CARAS-SEVERIN",14,"C",54485,"VALIUG",
11,"CARAS-SEVERIN",14,"C",54500,"VARADIA",
11,"CARAS-SEVERIN",14,"C",54537,"VERMES",
11,"CARAS-SEVERIN",14,"C",54573,"VRANI",
11,"CARAS-SEVERIN",14,"C",54617,"ZAVOI",
11,"CARAS-SEVERIN",14,"C",54699,"ZORLENTIU MARE",
11,"CARAS-SEVERIN",14,"C",50987,"OCNA DE FIER",
12,"CALARASI",11,"CJ",519,"CONSILIUL JUDETEAN",
12,"CALARASI",12,"M",92569,"CALARASI",
12,"CALARASI",12,"M",100610,"OLTENITA",
12,"CALARASI",13,"O",101458,"BUDESTI",
12,"CALARASI",13,"O",103032,"FUNDULEA",
12,"CALARASI",13,"O",93888,"LEHLIU GARA",
12,"CALARASI",14,"C",94125,"AL.ODOBESCU",
12,"CALARASI",14,"C",101083,"BELCIUGATELE",
12,"CALARASI",14,"C",92961,"BORCEA",
12,"CALARASI",14,"C",101724,"CASCIOARELE",
12,"CALARASI",14,"C",101804,"CHIRNOGI",
12,"CALARASI",14,"C",101822,"CHISELET",
12,"CALARASI",14,"C",93085,"CIOCANESTI",
12,"CALARASI",14,"C",180055,"CRIVAT",
12,"CALARASI",14,"C",102419,"CURCANI",
12,"CALARASI",14,"C",93281,"CUZA VODA",
12,"CALARASI",14,"C",93325,"DICHISENI",
12,"CALARASI",14,"C",93441,"DOROBANTU",
12,"CALARASI",14,"C",93370,"DOR MARUNT",
12,"CALARASI",14,"C",93487,"DRAGALINA",
12,"CALARASI",14,"C",93539,"DRAGOS VODA",
12,"CALARASI",14,"C",102838,"FRASINET",
12,"CALARASI",14,"C",102945,"FRUMUSANI",
12,"CALARASI",14,"C",103014,"FUNDENI",
12,"CALARASI",14,"C",179962,"GALBINASI",
12,"CALARASI",14,"C",93664,"GRADISTEA",
12,"CALARASI",14,"C",103568,"GURBANESTI",
12,"CALARASI",14,"C",103764,"ILEANA",
12,"CALARASI",14,"C",93771,"INDEPENDENTA",
12,"CALARASI",14,"C",93815,"JEGALIA",
12,"CALARASI",14,"C",93851,"LEHLIU SAT",
12,"CALARASI",14,"C",104083,"LUICA",
12,"CALARASI",14,"C",93931,"LUPSANU",
12,"CALARASI",14,"C",100638,"MITRENI",
12,"CALARASI",14,"C",104181,"MANASTIREA",
12,"CALARASI",14,"C",92587,"MODELU",
12,"CALARASI",14,"C",104323,"NANA",
12,"CALARASI",14,"C",104341,"NIC.BALCESCU",
12,"CALARASI",14,"C",94223,"PERISORU",
12,"CALARASI",14,"C",104635,"PLATARESTI",
12,"CALARASI",14,"C",104751,"RADOVANU",
12,"CALARASI",14,"C",94312,"ROSETI",
12,"CALARASI",14,"C",104886,"SARULESTI",
12,"CALARASI",14,"C",105222,"SOHATU",
12,"CALARASI",14,"C",105259,"SPANTOV",
12,"CALARASI",14,"C",105384,"SOLDANU",
12,"CALARASI",14,"C",94562,"STEFAN CEL MARE",
12,"CALARASI",14,"C",94580,"STEFAN VODA",
12,"CALARASI",14,"C",105455,"TAMADAU MARE",
12,"CALARASI",14,"C",105605,"ULMENI",
12,"CALARASI",14,"C",94606,"ULMU",
12,"CALARASI",14,"C",94651,"UNIREA",
12,"CALARASI",14,"C",105712,"VALEA ARGOVEI",
12,"CALARASI",14,"C",105829,"VASILATI",
12,"CALARASI",14,"C",94731,"VALCELELE",
12,"CALARASI",14,"C",94768,"VLAD TEPES",
13,"CLUJ",11,"CJ",127,"CONSILIUL JUDETEAN",
13,"CLUJ",12,"M",54975,"MUN. CLUJ-NAPOCA",
13,"CLUJ",12,"M",55259,"MUN. TURDA",
13,"CLUJ",12,"M",55008,"MUN. DEJ",
13,"CLUJ",12,"M",55357,"MUN. CAMPIA-TURZII",
13,"CLUJ",12,"M",55384,"MUN. GHERLA",
13,"CLUJ",13,"O",55446,"ORS. HUEDIN",
13,"CLUJ",14,"C",55473,"COMUNA AGHIRESU",
13,"CLUJ",14,"C",55598,"COMUNA AITON",
13,"CLUJ",14,"C",55623,"COMUNA ALUNIS",
13,"CLUJ",14,"C",55687,"COMUNA APAHIDA",
13,"CLUJ",14,"C",55776,"COMUNA ASCHILEU",
13,"CLUJ",14,"C",55838,"COMUNA BACIU",
13,"CLUJ",14,"C",55918,"COMUNA BAISOARA",
13,"CLUJ",14,"C",56014,"COMUNA BELIS",
13,"CLUJ",14,"C",56096,"COMUNA BOBILNA",
13,"CLUJ",14,"C",56210,"COMUNA BONTIDA",
13,"CLUJ",14,"C",56265,"COMUNA BORSA",
13,"CLUJ",14,"C",56327,"COMUNA BUZA",
13,"CLUJ",14,"C",56354,"COMUNA CAIANU",
13,"CLUJ",14,"C",56425,"COMUNA CALARASI",
13,"CLUJ",14,"C",56461,"COMUNA CALATELE",
13,"CLUJ",14,"C",56522,"COMUNA CAMARASU",
13,"CLUJ",14,"C",56568,"COMUNA CAPUSU MARE",
13,"CLUJ",14,"C",56666,"COMUNA CASEIU",
13,"CLUJ",14,"C",56773,"COMUNA CATINA",
13,"CLUJ",14,"C",56844,"COMUNA CEANU MARE",
13,"CLUJ",14,"C",56988,"COMUNA CHINTENI",
13,"CLUJ",14,"C",57083,"COMUNA CHIUIESTI",
13,"CLUJ",14,"C",57314,"COMUNA CITCAU",
13,"CLUJ",14,"C",57163,"COMUNA CIUCEA",
13,"CLUJ",14,"C",57225,"COMUNA CIURILA",
13,"CLUJ",14,"C",57350,"COMUNA COJOCNA",
13,"CLUJ",14,"C",57449,"COMUNA CORNESTI",
13,"CLUJ",14,"C",55062,"COMUNA CUZDRIOARA",
13,"CLUJ",14,"C",57546,"COMUNA DABICA",
13,"CLUJ",14,"C",57582,"COMUNA FELEACU",
13,"CLUJ",14,"C",57644,"COMUNA FIZESU GHERLII",
13,"CLUJ",14,"C",57706,"COMUNA FLORESTI",
13,"CLUJ",14,"C",57742,"COMUNA FRATA",
13,"CLUJ",14,"C",57831,"COMUNA GEACA",
13,"CLUJ",14,"C",57902,"COMUNA GILAU",
13,"CLUJ",14,"C",57948,"COMUNA GIRBAU",
13,"CLUJ",14,"C",58008,"COMUNA IARA",
13,"CLUJ",14,"C",58142,"COMUNA ICLOD",
13,"CLUJ",14,"C",58204,"COMUNA IZVORU CRISULUI",
13,"CLUJ",14,"C",55106,"COMUNA JICHISU DE JOS",
13,"CLUJ",14,"C",58259,"COMUNA JUCU",
13,"CLUJ",14,"C",58311,"COMUNA LUNA",
13,"CLUJ",14,"C",58357,"COMUNA MAGURI-RACATAU",
13,"CLUJ",14,"C",58393,"COMUNA MANASTIRENI",
13,"CLUJ",14,"C",58464,"COMUNA MARGAU",
13,"CLUJ",14,"C",58534,"COMUNA MARISEL",
13,"CLUJ",14,"C",55160,"COMUNA MICA",
13,"CLUJ",14,"C",55277,"COMUNA MIHAI VITEAZU",
13,"CLUJ",14,"C",58552,"COMUNA MINTIU GHERLII",
13,"CLUJ",14,"C",58623,"COMUNA MOCIU",
13,"CLUJ",14,"C",58721,"COMUNA MOLDOVENESTI",
13,"CLUJ",14,"C",58794,"COMUNA PALATCA",
13,"CLUJ",14,"C",58856,"COMUNA PANTICEU",
13,"CLUJ",14,"C",58918,"COMUNA PETRESTII DE JOS",
13,"CLUJ",14,"C",58990,"COMUNA PLOSCOS",
13,"CLUJ",14,"C",59041,"COMUNA POIENI",
13,"CLUJ",14,"C",59130,"COMUNA RECEA-CRISTUR",
13,"CLUJ",14,"C",59238,"COMUNA RISCA",
13,"CLUJ",14,"C",59283,"COMUNA SACUIEU",
13,"CLUJ",14,"C",55311,"COMUNA SANDULESTI",
13,"CLUJ",14,"C",59327,"COMUNA SAVADISLA",
13,"CLUJ",14,"C",59416,"COMUNA SIC",
13,"CLUJ",14,"C",59434,"COMUNA SINCRAIU",
13,"CLUJ",14,"C",59498,"COMUNA SINMARTIN",
